language,feature_id,layer,source_keyword,explanation,rank,pk_id,verse_ref,score,raw_text
cuv,8917,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,2,TIT-003-008,Titus 3:8,0.6382662,这 话 是 可 信 的 。 我 也 愿 你 把 这 些 事 切 切 实 实 的 讲 明 ， 使 那 些 已 信 神 的 人 留 心 做 正 经 事 业 （ 或 作 ： 留 心 行 善 ） 。 这 都 是 美 事 ， 并 且 与 人 有 益 。
cuv,8917,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,3,GAL-004-018,Galatians 4:18,0.6372307,在 善 事 上 ， 常 用 热 心 待 人 原 是 好 的 ， 却 不 单 我 与 你 们 同 在 的 时 候 才 这 样 。
cuv,8917,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,4,JHN-021-018,John 21:18,0.63429296,我 实 实 在 在 的 告 诉 你 ， 你 年 少 的 时 候 ， 自 己 束 上 带 子 ， 随 意 往 来 ； 但 年 老 的 时 候 ， 你 要 伸 出 手 来 ， 别 人 要 把 你 束 上 ， 带 你 到 不 愿 意 去 的 地 方 。
cuv,8917,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,5,2JN-001-012,2 John 1:12,0.63298047,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。
cuv,9177,29-llamascope-res-32k,feeling,emotions and sensations associated with physical states or experiences,1,EZK-021-015,Ezekiel 21:15,0.61194795,我 设 立 这 恐 吓 人 的 刀 ， 攻 击 他 们 的 一 切 城 门 ， 使 他 们 的 心 消 化 ， 加 增 他 们 跌 倒 的 事 。 哎 ！ 这 刀 造 得 像 闪 电 ， 磨 得 尖 利 ， 要 行 杀 戮 。
cuv,9177,29-llamascope-res-32k,feeling,emotions and sensations associated with physical states or experiences,2,2CH-002-007,2 Chronicles 2:7,0.60146046,现 在 求 你 差 一 个 巧 匠 来 ， 就 是 善 用 金 、 银 、 铜 、 铁 ， 和 紫 色 、 朱 红 色 、 蓝 色 线 ， 并 精 於 雕 刻 之 工 的 巧 匠 ， 与 我 父 大 卫 在 犹 大 和 耶 路 撒 冷 所 预 备 的 巧 匠 一 同 做 工 ；
cuv,9177,29-llamascope-res-32k,feeling,emotions and sensations associated with physical states or experiences,3,EXO-035-032,Exodus 35:32,0.5972483,能 想 出 巧 工 ， 用 金 、 银 、 铜 制 造 各 物 ，
cuv,9177,29-llamascope-res-32k,feeling,emotions and sensations associated with physical states or experiences,4,2CH-004-018,2 Chronicles 4:18,0.59376675,所 罗 门 制 造 的 这 一 切 甚 多 ， 铜 的 轻 重 无 法 可 查 。
cuv,9177,29-llamascope-res-32k,feeling,emotions and sensations associated with physical states or experiences,5,1CH-022-003,1 Chronicles 22:3,0.5922586,大 卫 预 备 许 多 铁 做 门 上 的 钉 子 和 钩 子 ， 又 预 备 许 多 铜 ， 多 得 无 法 可 称 ；
cuv,9449,13-llamascope-res-32k,sentiment,expressions of emotion or sentiment,1,ROM-015-024,Romans 15:24,0.600465,盼 望 从 你 们 那 里 经 过 ， 得 见 你 们 ， 先 与 你 们 彼 此 交 往 ， 心 里 稍 微 满 足 ， 然 後 蒙 你 们 送 行 。
cuv,9449,13-llamascope-res-32k,sentiment,expressions of emotion or sentiment,2,PHP-002-028,Philippians 2:28,0.5950769,所 以 我 越 发 急 速 打 发 他 去 ， 叫 你 们 再 见 他 ， 就 可 以 喜 乐 ， 我 也 可 以 少 些 忧 愁 。
cuv,9449,13-llamascope-res-32k,sentiment,expressions of emotion or sentiment,3,DAN-008-015,Daniel 8:15,0.58515775,我 ─ 但 以 理 见 了 这 异 象 ， 愿 意 明 白 其 中 的 意 思 。 忽 有 一 位 形 状 像 人 的 站 在 我 面 前 。
cuv,9449,13-llamascope-res-32k,sentiment,expressions of emotion or sentiment,4,LUK-015-024,Luke 15:24,0.58167315,因 为 我 这 个 儿 子 是 死 而 复 活 ， 失 而 又 得 的 。 他 们 就 快 乐 起 来 。
cuv,9449,13-llamascope-res-32k,sentiment,expressions of emotion or sentiment,5,3JN-001-014,3 John 1:14,0.5815225,但 盼 望 快 快 的 见 你 ， 我 们 就 当 面 谈 论 。 [ (III John 1:15) 愿 你 平 安 。 众 位 朋 友 都 问 你 安 。 请 你 替 我 按 着 姓 名 问 众 位 朋 友 安 。 ]
cuv,9554,25-llamascope-res-32k,feeling,emotions and sensations associated with warmth and comfort,1,1TI-004-008,1 Timothy 4:8,0.5648736,操 练 身 体 ， 益 处 还 少 ； 惟 独 敬 虔 ， 凡 事 都 有 益 处 ， 因 有 今 生 和 来 生 的 应 许 。
cuv,9554,25-llamascope-res-32k,feeling,emotions and sensations associated with warmth and comfort,2,ECC-012-012,Ecclesiastes 12:12,0.56308866,我 儿 ， 还 有 一 层 ， 你 当 受 劝 戒 ： 着 书 多 ， 没 有 穷 尽 ； 读 书 多 ， 身 体 疲 倦 。
cuv,9554,25-llamascope-res-32k,feeling,emotions and sensations associated with warmth and comfort,3,DEU-006-007,Deuteronomy 6:7,0.55912447,也 要 殷 勤 教 训 你 的 儿 女 。 无 论 你 坐 在 家 里 ， 行 在 路 上 ， 躺 下 ， 起 来 ， 都 要 谈 论 。
cuv,9554,25-llamascope-res-32k,feeling,emotions and sensations associated with warmth and comfort,4,3JN-001-002,3 John 1:2,0.5581865,亲 爱 的 兄 弟 阿 ， 我 愿 你 凡 事 兴 盛 ， 身 体 健 壮 ， 正 如 你 的 灵 魂 兴 盛 一 样 。
cuv,9554,25-llamascope-res-32k,feeling,emotions and sensations associated with warmth and comfort,5,2CO-006-011,2 Corinthians 6:11,0.55753756,哥 林 多 人 哪 ， 我 们 向 你 们 ， 口 是 张 开 的 ， 心 是 宽 宏 的 。
cuv,9751,3-llamascope-res-32k,feeling," strong sentiments of joy, success, and disappointment related to experiences and interactions",1,2CO-009-002,2 Corinthians 9:2,0.62432325,因 为 我 知 道 你 们 乐 意 的 心 ， 常 对 马 其 顿 人 夸 奖 你 们 ， 说 亚 该 亚 人 预 备 好 了 ， 已 经 有 一 年 了 ； 并 且 你 们 的 热 心 激 动 了 许 多 人 。
cuv,9751,3-llamascope-res-32k,feeling," strong sentiments of joy, success, and disappointment related to experiences and interactions",2,2CO-007-004,2 Corinthians 7:4,0.61077154,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。
cuv,9751,3-llamascope-res-32k,feeling," strong sentiments of joy, success, and disappointment related to experiences and interactions",3,2JN-001-012,2 John 1:12,0.58568686,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。
cuv,9751,3-llamascope-res-32k,feeling," strong sentiments of joy, success, and disappointment related to experiences and interactions",4,1CO-004-012,1 Corinthians 4:12,0.5848286,并 且 劳 苦 ， 亲 手 做 工 。 被 人 咒 骂 ， 我 们 就 祝 福 ； 被 人 逼 迫 ， 我 们 就 忍 受 ；
cuv,9751,3-llamascope-res-32k,feeling," strong sentiments of joy, success, and disappointment related to experiences and interactions",5,2CO-008-003,2 Corinthians 8:3,0.58021355,我 可 以 证 明 ， 他 们 是 按 着 力 量 ， 而 且 也 过 了 力 量 ， 自 己 甘 心 乐 意 的 捐 助 ，
esv,10198,10-llamascope-res-32k,feeling, thoughts and emotions related to introspection and self-reflection,1,2KI-006-015,2KI 6:15,0.60337675,"When the servant of the man of God rose early in the morning and went out, behold, an army with horses and chariots was all around the city. And the servant said, ""Alas, my master! What shall we do?"""
esv,10198,10-llamascope-res-32k,feeling, thoughts and emotions related to introspection and self-reflection,2,1KI-010-002,1KI 10:2,0.601471,"She came to Jerusalem with a very great retinue, with camels bearing spices and very much gold and precious stones. And when she came to Solomon, she told him all that was on her mind."
esv,10198,10-llamascope-res-32k,feeling, thoughts and emotions related to introspection and self-reflection,3,LAM-001-020,LAM 1:20,0.5961075,"""Look, O LORD, for I am in distress; my stomach churns; my heart is wrung within me, because I have been very rebellious. In the street the sword bereaves; in the house it is like death."
esv,10198,10-llamascope-res-32k,feeling, thoughts and emotions related to introspection and self-reflection,4,1SA-004-013,1SA 4:13,0.5948298,"When he arrived, Eli was sitting on his seat by the road watching, for his heart trembled for the ark of God. And when the man came into the city and told the news, all the city cried out."
esv,10198,10-llamascope-res-32k,feeling, thoughts and emotions related to introspection and self-reflection,5,JDG-019-009,JDG 19:9,0.59440315,"And when the man and his concubine and his servant rose up to depart, his father-in-law, the girl's father, said to him, ""Behold, now the day has waned toward evening. Please, spend the night. Behold, the day draws to its close. Lodge here and let your heart be merry, and tomorrow you shall arise early in the morning for your journey, and go home."""
esv,10257,2-llamascope-res-32k,feeling,emotional states of feeling fortunate or happy,1,3JN-001-002,3JN 1:2,0.61979103,"Beloved, I pray that all may go well with you and that you may be in good health, as it goes well with your soul."
esv,10257,2-llamascope-res-32k,feeling,emotional states of feeling fortunate or happy,2,PHP-001-023,PHP 1:23,0.6179435,"I am hard pressed between the two. My desire is to depart and be with Christ, for that is far better."
esv,10257,2-llamascope-res-32k,feeling,emotional states of feeling fortunate or happy,3,PHM-001-020,PHM 1:20,0.6140264,"Yes, brother, I want some benefit from you in the Lord. Refresh my heart in Christ."
esv,10257,2-llamascope-res-32k,feeling,emotional states of feeling fortunate or happy,4,GEN-019-020,GEN 19:20,0.6070585,"Behold, this city is near enough to flee to, and it is a little one. Let me escape there--is it not a little one?--and my life will be saved!"""
esv,10257,2-llamascope-res-32k,feeling,emotional states of feeling fortunate or happy,5,1SA-024-019,1SA 24:19,0.6068014,"For if a man finds his enemy, will he let him go away safe? So may the LORD reward you with good for what you have done to me this day."
esv,10370,23-llamascope-res-32k,sentiment, expressions of emotion or personal sentiment,1,2SA-013-006,2SA 13:6,0.49044058,"So Amnon lay down and pretended to be ill. And when the king came to see him, Amnon said to the king, ""Please let my sister Tamar come and make a couple of cakes in my sight, that I may eat from her hand."""
esv,10370,23-llamascope-res-32k,sentiment, expressions of emotion or personal sentiment,2,2KI-006-029,2KI 6:29,0.48523146,"So we boiled my son and ate him. And on the next day I said to her, 'Give your son, that we may eat him.' But she has hidden her son."""
esv,10370,23-llamascope-res-32k,sentiment, expressions of emotion or personal sentiment,3,2SA-013-005,2SA 13:5,0.48437214,"Jonadab said to him, ""Lie down on your bed and pretend to be ill. And when your father comes to see you, say to him, 'Let my sister Tamar come and give me bread to eat, and prepare the food in my sight, that I may see it and eat it from her hand.'"""
esv,10370,23-llamascope-res-32k,sentiment, expressions of emotion or personal sentiment,4,1KI-001-002,1KI 1:2,0.48350698,"Therefore his servants said to him, ""Let a young woman be sought for my lord the king, and let her wait on the king and be in his service. Let her lie in your arms, that my lord the king may be warm."""
esv,10370,23-llamascope-res-32k,sentiment, expressions of emotion or personal sentiment,5,LUK-008-052,LUK 8:52,0.4830351,"And all were weeping and mourning for her, but he said, ""Do not weep, for she is not dead but sleeping."""
esv,1041,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,1,2SA-014-017,2SA 14:17,0.624374,"And your servant thought, 'The word of my lord the king will set me at rest,' for my lord the king is like the angel of God to discern good and evil. The LORD your God be with you!"""
esv,1041,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,2,HAB-003-016,HAB 3:16,0.6235131,"I hear, and my body trembles; my lips quiver at the sound; rottenness enters into my bones; my legs tremble beneath me. Yet I will quietly wait for the day of trouble to come upon people who invade us."
esv,1041,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,3,ACT-017-020,ACT 17:20,0.61798984,"For you bring some strange things to our ears. We wish to know therefore what these things mean."""
esv,1041,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,4,JER-020-007,JER 20:7,0.6117414,"O LORD, you have deceived me, and I was deceived; you are stronger than I, and you have prevailed. I have become a laughingstock all the day; everyone mocks me."
esv,1041,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,5,JER-020-010,JER 20:10,0.6115057,"For I hear many whispering. Terror is on every side! ""Denounce him! Let us denounce him!"" say all my close friends, watching for my fall. ""Perhaps he will be deceived; then we can overcome him and take our revenge on him."""
esv,10516,4-llamascope-res-32k,feeling,expressions of emotions and feelings,1,1CO-012-010,1CO 12:10,0.6282072,"to another the working of miracles, to another prophecy, to another the ability to distinguish between spirits, to another various kinds of tongues, to another the interpretation of tongues."
esv,10516,4-llamascope-res-32k,feeling,expressions of emotions and feelings,2,1CO-014-026,1CO 14:26,0.62527496,"What then, brothers? When you come together, each one has a hymn, a lesson, a revelation, a tongue, or an interpretation. Let all things be done for building up."
esv,10516,4-llamascope-res-32k,feeling,expressions of emotions and feelings,3,2CO-007-004,2CO 7:4,0.62377363,"I am acting with great boldness toward you; I have great pride in you; I am filled with comfort. In all our affliction, I am overflowing with joy."
esv,10516,4-llamascope-res-32k,feeling,expressions of emotions and feelings,4,2CO-004-018,2CO 4:18,0.62092614,"as we look not to the things that are seen but to the things that are unseen. For the things that are seen are transient, but the things that are unseen are eternal."
esv,10516,4-llamascope-res-32k,feeling,expressions of emotions and feelings,5,ROM-001-029,ROM 1:29,0.6189307,"They were filled with all manner of unrighteousness, evil, covetousness, malice. They are full of envy, murder, strife, deceit, maliciousness. They are gossips,"
esv,10541,8-llamascope-res-32k,feeling, expressions of emotions and feelings,1,ZEP-002-015,ZEP 2:15,0.55502063,"This is the exultant city that lived securely, that said in her heart, ""I am, and there is no one else."" What a desolation she has become, a lair for wild beasts! Everyone who passes by her hisses and shakes his fist."
esv,10541,8-llamascope-res-32k,feeling, expressions of emotions and feelings,2,LAM-001-016,LAM 1:16,0.5547653,"""For these things I weep; my eyes flow with tears; for a comforter is far from me, one to revive my spirit; my children are desolate, for the enemy has prevailed."""
esv,10541,8-llamascope-res-32k,feeling, expressions of emotions and feelings,3,ISA-056-012,ISA 56:12,0.55090827,"""Come,"" they say, ""let me get wine; let us fill ourselves with strong drink; and tomorrow will be like this day, great beyond measure."""
esv,10541,8-llamascope-res-32k,feeling, expressions of emotions and feelings,4,PSA-088-017,PSA 88:17,0.54584,They surround me like a flood all day long; they close in on me together.
esv,10541,8-llamascope-res-32k,feeling, expressions of emotions and feelings,5,PSA-016-006,PSA 16:6,0.5437079,"The lines have fallen for me in pleasant places; indeed, I have a beautiful inheritance."
esv,1069,9-llamascope-res-32k,feeling, words related to emotions or states of being,1,ROM-001-025,ROM 1:25,0.5670892,"because they exchanged the truth about God for a lie and worshiped and served the creature rather than the Creator, who is blessed forever! Amen."
esv,1069,9-llamascope-res-32k,feeling, words related to emotions or states of being,2,1CO-015-052,1CO 15:52,0.5598698,"in a moment, in the twinkling of an eye, at the last trumpet. For the trumpet will sound, and the dead will be raised imperishable, and we shall be changed."
esv,1069,9-llamascope-res-32k,feeling, words related to emotions or states of being,3,1SA-012-003,1SA 12:3,0.5582121,"Here I am; testify against me before the LORD and before his anointed. Whose ox have I taken? Or whose donkey have I taken? Or whom have I defrauded? Whom have I oppressed? Or from whose hand have I taken a bribe to blind my eyes with it? Testify against me and I will restore it to you."""
esv,1069,9-llamascope-res-32k,feeling, words related to emotions or states of being,4,1PE-004-011,1PE 4:11,0.5570398,"whoever speaks, as one who speaks oracles of God; whoever serves, as one who serves by the strength that God supplies--in order that in everything God may be glorified through Jesus Christ. To him belong glory and dominion forever and ever. Amen."
esv,1069,9-llamascope-res-32k,feeling, words related to emotions or states of being,5,1JN-002-018,1JN 2:18,0.5557893,"Children, it is the last hour, and as you have heard that antichrist is coming, so now many antichrists have come. Therefore we know that it is the last hour."
esv,10690,29-llamascope-res-32k,sentiment,emotions and sentiments expressed in various contexts,1,1CH-029-017,1CH 29:17,0.5623388,"I know, my God, that you test the heart and have pleasure in uprightness. In the uprightness of my heart I have freely offered all these things, and now I have seen your people, who are present here, offering freely and joyously to you."
esv,10690,29-llamascope-res-32k,sentiment,emotions and sentiments expressed in various contexts,2,1SA-012-003,1SA 12:3,0.56186825,"Here I am; testify against me before the LORD and before his anointed. Whose ox have I taken? Or whose donkey have I taken? Or whom have I defrauded? Whom have I oppressed? Or from whose hand have I taken a bribe to blind my eyes with it? Testify against me and I will restore it to you."""
esv,10690,29-llamascope-res-32k,sentiment,emotions and sentiments expressed in various contexts,3,3JN-001-014,3JN 1:14,0.5564446,"I hope to see you soon, and we will talk face to face."
esv,10690,29-llamascope-res-32k,sentiment,emotions and sentiments expressed in various contexts,4,JER-020-010,JER 20:10,0.5560111,"For I hear many whispering. Terror is on every side! ""Denounce him! Let us denounce him!"" say all my close friends, watching for my fall. ""Perhaps he will be deceived; then we can overcome him and take our revenge on him."""
esv,10690,29-llamascope-res-32k,sentiment,emotions and sentiments expressed in various contexts,5,JER-005-015,JER 5:15,0.5545943,"Behold, I am bringing against you a nation from afar, O house of Israel, declares the LORD. It is an enduring nation; it is an ancient nation, a nation whose language you do not know, nor can you understand what they say."
